code,name,pop_dens,total_pop,country_percentage,fecha,dia_inicio,dia_cuarentena,provincia,ciudad,tot_casosconf,nue_casosconf,tot_fallecidos,transmision_tipo,informe_tipo,fuente
AR-B,Buenos Aires,"44,95",13827203.0,"38,13",,,,,,,,,,,
AR-C,CABA,"13743,26",2776138.0,"7,66",,,,,,,,,,,
AR-A,Salta,"7,81",1522304.0,"3,03",,,,,,,,,,,
AR-X,Córdoba,"20,01",3001455.0,"8,25",,,,,,,,,,,
AR-R,Río Negro,"3,14",638645.0,"1,59",,,,,,,,,,,
AR-U,Chubut,"2,26",618994.0,"1,27",,,,,,,,,,,
AR-Z,Santa Cruz,"1,12",273964.0,"0,68",,,,,,,,,,,
AR-K,Catamarca,"3,58",367828.0,"0,92",,,,,,,,,,,
AR-S,Santa Fe,"24,02",3194537.0,"7,96",,,,,,,,,,,
AR-G,Santiago del Estero,"6,41",874006.0,"2,18",,,,,,,,,,,
AR-L,La Pampa,"2,22",318951.0,"0,80",,,,,,,,,,,
AR-M,Mendoza,"11,68",1738929.0,"4,33",,,,,,,,,,,
AR-H,Chaco,"10,59",1055259.0,"2,63",,,,,,,,,,,
AR-Q,Neuquén,"5,86",551266.0,"1,37",,,,,,,,,,,
AR-F,La Rioja,"3,72",333642.0,"0,83",,,,,,,,,,,
AR-J,San Juan,"7,59",681055.0,"1,70",,,,,,,,,,,
AR-W,Corrientes,"11,25",992595.0,"2,47",,,,,,,,,,,
AR-P,Formosa,"7,35",530162.0,"1,32",,,,,,,,,,,
AR-E,Entre Ríos,"15,68",1235994.0,"3,08",,,,,,,,,,,
AR-D,San Luis,"5,63",432310.0,"1,08",,,,,,,,,,,
AR-Y,Jujuy,"12,65",880543.0,"1,68",,,,,,,,,,,
AR-N,Misiones,"36,96",1101593.0,"2,75",,,,,,,,,,,
AR-T,Tucumán,"64,29",2250301.0,"3,61",,,,,,,,,,,
AR-V,Tierra del Fuego,"5,92",127205.0,"0,32",,,,,,,,,,,
,,,,,16/05/2020,73.0,57.0,Indeterminado,C_Indeterminada,7805.0,0.0,363.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Buenos Aires,C_Indeterminada,7879.0,74.0,366.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,CABA,C_Indeterminada,8026.0,147.0,368.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Chaco,C_Indeterminada,8045.0,19.0,370.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Córdoba,C_Indeterminada,8065.0,20.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Corrientes,C_Indeterminada,8065.0,0.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Entre Ríos,C_Indeterminada,8065.0,0.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,La Rioja,C_Indeterminada,8066.0,1.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Mendoza,C_Indeterminada,8066.0,0.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Misiones,C_Indeterminada,8066.0,0.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Neuquén,C_Indeterminada,8066.0,0.0,372.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Río Negro,C_Indeterminada,8068.0,2.0,373.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Salta,C_Indeterminada,8068.0,0.0,373.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Santa Fe,Rosario,8068.0,0.0,373.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Santiago del Estero,C_Indeterminada,8068.0,0.0,373.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Tucumán,C_Indeterminada,8068.0,0.0,373.0,transmision comunitaria,informe provincial,
,,,,,17/05/2020,74.0,58.0,Indeterminado,C_Indeterminada,8068.0,0.0,373.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Buenos Aires,C_Indeterminada,8161.0,93.0,375.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,CABA,C_Indeterminada,8330.0,169.0,380.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Chaco,C_Indeterminada,8343.0,13.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Córdoba,C_Indeterminada,8363.0,20.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Corrientes,C_Indeterminada,8362.0,-1.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Entre Ríos,C_Indeterminada,8362.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,La Rioja,C_Indeterminada,8364.0,2.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Mendoza,C_Indeterminada,8364.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Misiones,C_Indeterminada,8364.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Neuquén,C_Indeterminada,8364.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Río Negro,C_Indeterminada,8366.0,2.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,San Juan,C_Indeterminada,8367.0,1.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Salta,C_Indeterminada,8367.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Santa Fe,Rosario,8371.0,4.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Santiago del Estero,C_Indeterminada,8371.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Tucumán,C_Indeterminada,8371.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,18/05/2020,75.0,59.0,Indeterminado,C_Indeterminada,8371.0,0.0,382.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Buenos Aires,C_Indeterminada,8528.0,157.0,384.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,CABA,C_Indeterminada,8752.0,224.0,389.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Chaco,C_Indeterminada,8786.0,34.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Córdoba,C_Indeterminada,8795.0,9.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Corrientes,C_Indeterminada,8795.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Entre Ríos,C_Indeterminada,8795.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,La Rioja,C_Indeterminada,8795.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Mendoza,C_Indeterminada,8797.0,2.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Misiones,C_Indeterminada,8797.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Neuquén,C_Indeterminada,8797.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Río Negro,C_Indeterminada,8803.0,6.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,San Juan,C_Indeterminada,8803.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Salta,C_Indeterminada,8803.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Santa Fe,C_Indeterminada,8803.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Santiago del Estero,C_Indeterminada,8809.0,6.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Tucumán,C_Indeterminada,8809.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,19/05/2020,76.0,60.0,Indeterminado,C_Indeterminada,8809.0,0.0,393.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Buenos Aires,C_Indeterminada,8987.0,178.0,398.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,CABA,C_Indeterminada,9244.0,257.0,400.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Chaco,C_Indeterminada,9279.0,35.0,401.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Córdoba,C_Indeterminada,9281.0,2.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Corrientes,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Entre Ríos,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,La Rioja,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Mendoza,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Misiones,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Neuquén,C_Indeterminada,9281.0,0.0,402.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Río Negro,C_Indeterminada,9283.0,2.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,San Juan,C_Indeterminada,9283.0,0.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Salta,C_Indeterminada,9283.0,0.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Santa Fe,Rosario,9285.0,2.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Santiago del Estero,C_Indeterminada,9285.0,0.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Tucumán,C_Indeterminada,9285.0,0.0,403.0,transmision comunitaria,informe provincial,
,,,,,20/05/2020,77.0,61.0,Indeterminado,C_Indeterminada,9285.0,0.0,403.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Buenos Aires,C_Indeterminada,9498.0,213.0,412.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,CABA,C_Indeterminada,9877.0,379.0,414.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Chaco,C_Indeterminada,9911.0,34.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Córdoba,C_Indeterminada,9923.0,12.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Corrientes,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Entre Ríos,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,La Rioja,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Mendoza,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Misiones,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Neuquén,C_Indeterminada,9923.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Río Negro,C_Indeterminada,9926.0,3.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,San Juan,C_Indeterminada,9926.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Salta,C_Indeterminada,9926.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Santa Fe,Rosario,9929.0,3.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Santiago del Estero,C_Indeterminada,9929.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Tucumán,C_Indeterminada,9930.0,1.0,416.0,transmision comunitaria,informe provincial,
,,,,,21/05/2020,78.0,62.0,Indeterminado,C_Indeterminada,9930.0,0.0,416.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Buenos Aires,C_Indeterminada,10196.0,266.0,421.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,CABA,C_Indeterminada,10600.0,404.0,428.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Chaco,C_Indeterminada,10627.0,27.0,430.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Córdoba,C_Indeterminada,10636.0,9.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Corrientes,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Entre Ríos,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,La Rioja,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Mendoza,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Misiones,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Neuquén,C_Indeterminada,10636.0,0.0,431.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Río Negro,C_Indeterminada,10642.0,6.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,San Juan,C_Indeterminada,10642.0,0.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Salta,C_Indeterminada,10644.0,2.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Santa Fe,Rosario,10648.0,4.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Santiago del Estero,C_Indeterminada,10648.0,0.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Tucumán,C_Indeterminada,10648.0,0.0,433.0,transmision comunitaria,informe provincial,
,,,,,22/05/2020,79.0,63.0,Indeterminado,C_Indeterminada,10648.0,0.0,433.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Buenos Aires,C_Indeterminada,10937.0,289.0,437.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,CABA,C_Indeterminada,11337.0,400.0,443.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Chaco,C_Indeterminada,11344.0,7.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Córdoba,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Corrientes,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Entre Ríos,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,La Rioja,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Mendoza,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Misiones,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Neuquén,C_Indeterminada,11344.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Río Negro,C_Indeterminada,11349.0,5.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,San Juan,C_Indeterminada,11349.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Salta,C_Indeterminada,11349.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Santa Fe,Rosario,11349.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Santiago del Estero,C_Indeterminada,11349.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Tucumán,C_Indeterminada,11352.0,3.0,445.0,transmision comunitaria,informe provincial,
,,,,,23/05/2020,80.0,64.0,Indeterminado,C_Indeterminada,11352.0,0.0,445.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Buenos Aires,C_Indeterminada,11548.0,196.0,447.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,CABA,C_Indeterminada,12042.0,494.0,450.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Chaco,C_Indeterminada,12062.0,20.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Córdoba,C_Indeterminada,12068.0,6.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Corrientes,C_Indeterminada,12068.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Entre Ríos,C_Indeterminada,12068.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,La Rioja,C_Indeterminada,12068.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Mendoza,C_Indeterminada,12068.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Misiones,C_Indeterminada,12068.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Neuquén,C_Indeterminada,12069.0,1.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Río Negro,C_Indeterminada,12074.0,5.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,San Juan,C_Indeterminada,12074.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Salta,C_Indeterminada,12074.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Santa Fe,Venado Tuerto,12075.0,1.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Santa Fe,Las Rosas,12076.0,1.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Santiago del Estero,C_Indeterminada,12076.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Tucumán,C_Indeterminada,12075.0,-1.0,452.0,transmision comunitaria,informe provincial,
,,,,,24/05/2020,81.0,65.0,Indeterminado,C_Indeterminada,12075.0,0.0,452.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Buenos Aires,C_Indeterminada,12234.0,159.0,458.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,CABA,C_Indeterminada,12609.0,375.0,465.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Chaco,C_Indeterminada,12618.0,9.0,465.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Córdoba,C_Indeterminada,12621.0,3.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Corrientes,C_Indeterminada,12621.0,0.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Entre Ríos,C_Indeterminada,12621.0,0.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,La Rioja,C_Indeterminada,12621.0,0.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Mendoza,C_Indeterminada,12621.0,0.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Misiones,C_Indeterminada,12621.0,0.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Neuquén,C_Indeterminada,12622.0,1.0,466.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Río Negro,C_Indeterminada,12626.0,4.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,San Juan,C_Indeterminada,12626.0,0.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Salta,C_Indeterminada,12626.0,0.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Santa Fe,Rosario,12625.0,-1.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Santa Fe,C_Indeterminada,12625.0,0.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Santiago del Estero,C_Indeterminada,12625.0,0.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Tucumán,C_Indeterminada,12627.0,2.0,467.0,transmision comunitaria,informe provincial,
,,,,,25/05/2020,82.0,66.0,Indeterminado,C_Indeterminada,12627.0,0.0,467.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Buenos Aires,C_Indeterminada,12863.0,236.0,483.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,CABA,C_Indeterminada,13190.0,327.0,488.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Chaco,C_Indeterminada,13213.0,23.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Chubut,C_Indeterminada,13214.0,1.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Córdoba,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Corrientes,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Entre Ríos,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,La Rioja,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Mendoza,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Misiones,C_Indeterminada,13214.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Neuquén,C_Indeterminada,13221.0,7.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Río Negro,C_Indeterminada,13225.0,4.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,San Juan,C_Indeterminada,13225.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Salta,C_Indeterminada,13225.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Santa Fe,Rosario,13226.0,1.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Santa Fe,C_Indeterminada,13226.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Santiago del Estero,C_Indeterminada,13226.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Tucumán,C_Indeterminada,13226.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,26/05/2020,83.0,67.0,Indeterminado,C_Indeterminada,13226.0,0.0,490.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Buenos Aires,C_Indeterminada,13541.0,315.0,493.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,CABA,C_Indeterminada,13902.0,361.0,497.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Chaco,C_Indeterminada,13918.0,16.0,499.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Chubut,C_Indeterminada,13918.0,0.0,499.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Córdoba,C_Indeterminada,13918.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Corrientes,C_Indeterminada,13920.0,2.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Entre Ríos,C_Indeterminada,13920.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,La Rioja,C_Indeterminada,13920.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Mendoza,C_Indeterminada,13920.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Misiones,C_Indeterminada,13920.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Neuquén,C_Indeterminada,13922.0,2.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Río Negro,C_Indeterminada,13930.0,8.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,San Juan,C_Indeterminada,13931.0,1.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Salta,C_Indeterminada,13931.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Santa Fe,Rosario,13931.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Santa Fe,C_Indeterminada,13931.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Tierra del Fuego,C_Indeterminada,13932.0,1.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Tucumán,C_Indeterminada,13932.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,27/05/2020,84.0,68.0,Indeterminado,C_Indeterminada,13932.0,0.0,500.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Buenos Aires,C_Indeterminada,14231.0,299.0,504.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,CABA,C_Indeterminada,14656.0,425.0,507.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Chaco,C_Indeterminada,14684.0,28.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Chubut,C_Indeterminada,14687.0,3.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Córdoba,C_Indeterminada,14686.0,-1.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Corrientes,C_Indeterminada,14687.0,1.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Entre Ríos,C_Indeterminada,14688.0,1.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Jujuy,C_Indeterminada,14689.0,1.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,La Rioja,C_Indeterminada,14689.0,0.0,508.0,transmision comunitaria,informe provincial,
,,,,,28/05/2020,85.0,69.0,Mendoza,C_Indeterminada,14689.0,0.0,508.0,transmision comunitaria,informe provincial,
